Title,Cinema Name,Friday 08,Monday 11,Saturday 09,Sunday 10,Tuesday 12
Bershama,Nile City Cinema,"01:30 PM, 03:00 PM, 04:00 PM, 05:45 PM, 06:45 PM, 08:30 PM, 09:30 PM, 12:00 AM, 12:30 PM","01:30 PM, 03:00 PM, 04:00 PM, 05:45 PM, 06:45 PM, 08:30 PM, 09:30 PM, 12:00 AM, 12:30 PM","01:30 PM, 03:00 PM, 04:00 PM, 05:45 PM, 06:45 PM, 08:30 PM, 09:30 PM, 12:00 AM, 12:30 PM","01:30 PM, 03:00 PM, 04:00 PM, 05:45 PM, 06:45 PM, 08:30 PM, 09:30 PM, 12:00 AM, 12:30 PM","01:30 PM, 03:00 PM, 04:00 PM, 05:45 PM, 06:45 PM, 08:30 PM, 09:30 PM, 12:00 AM, 12:30 PM"
Bershama,Nile View Banha Cinema,"04:00 PM, 06:45 PM, 09:30 PM, 10:30 AM, 12:00 AM, 12:45 PM","04:00 PM, 06:45 PM, 09:30 PM, 10:30 AM, 12:00 AM, 12:45 PM","04:00 PM, 06:45 PM, 09:30 PM, 10:30 AM, 12:00 AM, 12:45 PM","04:00 PM, 06:45 PM, 09:30 PM, 10:30 AM, 12:00 AM, 12:45 PM","04:00 PM, 06:45 PM, 09:30 PM, 10:30 AM, 12:00 AM, 12:45 PM"
Bershama,Normandy Cinema,"02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 AM, 12:00 PM"
Bershama,Odeon Cinema,"02:30 PM, 05:00 PM, 07:00 PM, 10:00 PM, 10:30 AM, 12:00 AM, 12:30 PM","02:30 PM, 05:00 PM, 07:00 PM, 10:00 PM, 10:30 AM, 12:00 AM, 12:30 PM","02:30 PM, 05:00 PM, 07:00 PM, 10:00 PM, 10:30 AM, 12:00 AM, 12:30 PM","02:30 PM, 05:00 PM, 07:00 PM, 10:00 PM, 10:30 AM, 12:00 AM, 12:30 PM","02:30 PM, 05:00 PM, 07:00 PM, 10:00 PM, 10:30 AM, 12:00 AM, 12:30 PM"
Bershama,Panorama Theater Cinema,"01:00 PM, 03:00 PM, 06:00 PM, 08:00 PM, 09:00 AM, 11:00 AM","01:00 PM, 03:00 PM, 06:00 PM, 08:00 PM, 09:00 AM, 11:00 AM","01:00 PM, 03:00 PM, 06:00 PM, 08:00 PM, 09:00 AM, 11:00 AM","01:00 PM, 03:00 PM, 06:00 PM, 08:00 PM, 09:00 AM, 11:00 AM","01:00 PM, 03:00 PM, 06:00 PM, 08:00 PM, 09:00 AM, 11:00 AM"
Bershama,Premiere Americana Cinema,"01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM"
Bershama,Premiere Point 90 Cinema,"01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM"
Bershama,Renaissance Masria plaza C...,"01:15 PM, 04:00 PM, 07:00 PM, 09:30 PM, 10:30 AM, 12:00 AM","01:15 PM, 04:00 PM, 07:00 PM, 09:30 PM, 10:30 AM, 12:00 AM","01:15 PM, 04:00 PM, 07:00 PM, 09:30 PM, 10:30 AM, 12:00 AM","01:15 PM, 04:00 PM, 07:00 PM, 09:30 PM, 10:30 AM, 12:00 AM","01:15 PM, 04:00 PM, 07:00 PM, 09:30 PM, 10:30 AM, 12:00 AM"
Bershama,Renaissance Smouha Complex ...,"02:15 PM, 04:15 PM, 06:15 PM, 08:15 PM, 10:15 AM, 10:15 PM, 12:15 AM, 12:15 PM","02:15 PM, 04:15 PM, 06:15 PM, 08:15 PM, 10:15 AM, 10:15 PM, 12:15 AM, 12:15 PM","02:15 PM, 04:15 PM, 06:15 PM, 08:15 PM, 10:15 AM, 10:15 PM, 12:15 AM, 12:15 PM","02:15 PM, 04:15 PM, 06:15 PM, 08:15 PM, 10:15 AM, 10:15 PM, 12:15 AM, 12:15 PM","02:15 PM, 04:15 PM, 06:15 PM, 08:15 PM, 10:15 AM, 10:15 PM, 12:15 AM, 12:15 PM"
Bershama,Roxy Cinema,"02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 AM, 12:00 PM"
Bershama,San Stefano Mall Cinema,"01:00 PM, 03:45 PM, 04:15 PM, 06:00 PM, 07:30 PM, 08:15 PM, 09:15 PM, 09:45 PM, 10:30 AM, 11:00 AM, 12:00 AM","01:00 PM, 03:45 PM, 04:15 PM, 06:00 PM, 07:30 PM, 08:15 PM, 09:15 PM, 09:45 PM, 10:30 AM, 11:00 AM, 12:00 AM","01:00 PM, 03:45 PM, 04:15 PM, 06:00 PM, 07:30 PM, 08:15 PM, 09:15 PM, 09:45 PM, 10:30 AM, 11:00 AM, 12:00 AM","01:00 PM, 03:45 PM, 04:15 PM, 06:00 PM, 07:30 PM, 08:15 PM, 09:15 PM, 09:45 PM, 10:30 AM, 11:00 AM, 12:00 AM","01:00 PM, 03:45 PM, 04:15 PM, 06:00 PM, 07:30 PM, 08:15 PM, 09:15 PM, 09:45 PM, 10:30 AM, 11:00 AM, 12:00 AM"
Bershama,Sea Cinema Royal Plaza Mont...,"01:00 PM, 02:00 PM, 03:00 PM, 04:00 PM, 05:00 PM, 06:00 PM, 07:00 PM, 08:00 PM, 09:00 PM, 10:00 PM","01:00 PM, 02:00 PM, 03:00 PM, 04:00 PM, 05:00 PM, 06:00 PM, 07:00 PM, 08:00 PM, 09:00 PM, 10:00 PM","01:00 PM, 02:00 PM, 03:00 PM, 04:00 PM, 05:00 PM, 06:00 PM, 07:00 PM, 08:00 PM, 09:00 PM, 10:00 PM","01:00 PM, 02:00 PM, 03:00 PM, 04:00 PM, 05:00 PM, 06:00 PM, 07:00 PM, 08:00 PM, 09:00 PM, 10:00 PM","01:00 PM, 02:00 PM, 03:00 PM, 04:00 PM, 05:00 PM, 06:00 PM, 07:00 PM, 08:00 PM, 09:00 PM, 10:00 PM"
Bershama,Sea Cinema Tanta Cinema,"01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 11:00 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 11:00 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 11:00 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 11:00 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 11:00 AM"
Bershama,Sea Way Suez Cinema,"01:00 PM, 04:00 PM, 07:00 PM","01:00 PM, 04:00 PM, 07:00 PM","01:00 PM, 04:00 PM, 07:00 PM","01:00 PM, 04:00 PM, 07:00 PM","01:00 PM, 04:00 PM, 07:00 PM"
Bershama,Sea cinema Amir Cinema,"01:00 PM, 03:30 PM, 06:30 PM, 09:30 PM, 10:30 AM","01:00 PM, 03:30 PM, 06:30 PM, 09:30 PM, 10:30 AM","01:00 PM, 03:30 PM, 06:30 PM, 09:30 PM, 10:30 AM","01:00 PM, 03:30 PM, 06:30 PM, 09:30 PM, 10:30 AM","01:00 PM, 03:30 PM, 06:30 PM, 09:30 PM, 10:30 AM"
Bershama,Sea cinema Arabella Cinema,"02:30 PM, 05:00 PM, 07:30 PM, 10:00 AM, 10:00 PM, 12:15 PM, 12:30 AM","02:30 PM, 05:00 PM, 07:30 PM, 10:00 AM, 10:00 PM, 12:15 PM, 12:30 AM","02:30 PM, 05:00 PM, 07:30 PM, 10:00 AM, 10:00 PM, 12:15 PM, 12:30 AM","02:30 PM, 05:00 PM, 07:30 PM, 10:00 AM, 10:00 PM, 12:15 PM, 12:30 AM","02:30 PM, 05:00 PM, 07:30 PM, 10:00 AM, 10:00 PM, 12:15 PM, 12:30 AM"
Bershama,Sea cinema El-gouna Cinema,"10:00 PM, 12:45 AM","10:00 PM, 12:45 AM","10:00 PM, 12:45 AM","10:00 PM, 12:45 AM","10:00 PM, 12:45 AM"
Bershama,Sea cinema Fayoum Cinema,"01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 11:00 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 11:00 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 11:00 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 11:00 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 11:00 AM"
Bershama,Sea cinema Luxor Cinema,"01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 09:00 PM, 11:00 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 09:00 PM, 11:00 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 09:00 PM, 11:00 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 09:00 PM, 11:00 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 09:00 PM, 11:00 AM"
Bershama,Sea cinema Shbeen El-Koom C...,"01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 11:00 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 11:00 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 11:00 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 11:00 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 11:00 AM"
Bershama,Sun City Cinema,"01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM","01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM","01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM","01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM","01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM"
Bershama,Sun City VIP Cinema,"01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM","01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM","01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM","01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM","01:00 PM, 03:45 PM, 06:45 PM, 09:45 PM, 10:15 AM, 12:15 AM"
Bershama,Tulip Alx Cinema,"02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 AM, 12:00 PM"
Bershama,Univrsal Cinema,"01:30 PM, 02:00 PM, 03:30 PM, 05:00 PM, 06:30 PM, 07:30 PM, 09:30 PM, 11:00 PM, 11:30 AM, 12:00 AM","01:30 PM, 02:00 PM, 03:30 PM, 05:00 PM, 06:30 PM, 07:30 PM, 09:30 PM, 11:00 PM, 11:30 AM, 12:00 AM","01:30 PM, 02:00 PM, 03:30 PM, 05:00 PM, 06:30 PM, 07:30 PM, 09:30 PM, 11:00 PM, 11:30 AM, 12:00 AM","01:30 PM, 02:00 PM, 03:30 PM, 05:00 PM, 06:30 PM, 07:30 PM, 09:30 PM, 11:00 PM, 11:30 AM, 12:00 AM","01:30 PM, 02:00 PM, 03:30 PM, 05:00 PM, 06:30 PM, 07:30 PM, 09:30 PM, 11:00 PM, 11:30 AM, 12:00 AM"
Bershama,VIP District 5 Scene Cinema,"01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM"
Bershama,Vox City Center Cinema,"01:45 PM, 03:30 PM, 04:00 PM, 07:45 PM, 09:30 PM, 11:15 AM","01:00 PM, 02:15 PM, 03:40 PM, 05:20 PM, 09:30 PM","02:15 PM, 03:45 PM, 05:30 PM, 09:30 PM, 12:30 PM","03:10 PM, 03:45 PM, 05:30 PM, 09:30 PM, 12:30 PM","03:10 PM, 03:45 PM, 05:35 PM, 09:30 PM, 12:30 PM"
Bershama,Vox City Centre Almaza Cinema,"01:45 PM, 02:15 PM, 02:30 PM, 04:30 PM, 05:00 PM, 05:15 PM, 07:15 PM, 07:45 PM, 08:00 PM, 10:00 PM, 10:30 PM, 10:45 PM, 11:00 AM, 11:45 AM","01:15 PM, 01:30 PM, 03:30 PM, 04:00 PM, 04:15 PM, 06:15 PM, 06:45 PM, 07:00 PM, 09:00 PM, 09:30 PM, 09:45 PM, 12:45 PM","01:00 PM, 01:30 PM, 03:30 PM, 03:45 PM, 04:15 PM, 06:15 PM, 06:30 PM, 07:00 PM, 09:00 PM, 09:15 PM, 09:45 PM, 12:45 PM","01:15 PM, 01:30 PM, 03:30 PM, 04:00 PM, 04:15 PM, 06:15 PM, 06:45 PM, 07:00 PM, 09:00 PM, 09:30 PM, 09:45 PM, 12:45 PM","01:15 PM, 01:30 PM, 03:30 PM, 04:00 PM, 04:15 PM, 06:15 PM, 06:45 PM, 07:00 PM, 09:00 PM, 09:30 PM, 09:45 PM, 12:45 PM"
Bershama,Vox Mall of Egypt Cinema,"01:15 PM, 01:30 PM, 02:15 PM, 04:00 PM, 04:15 PM, 05:00 PM, 06:45 PM, 07:15 PM, 07:45 PM, 09:30 PM, 10:00 PM, 10:30 AM, 10:30 PM, 11:30 AM","01:00 PM, 02:45 PM, 03:00 PM, 03:45 PM, 05:30 PM, 06:00 PM, 06:30 PM, 08:15 PM, 08:45 PM, 09:15 PM, 12:00 PM, 12:15 PM","01:30 PM, 03:15 PM, 03:30 PM, 04:15 PM, 06:00 PM, 06:15 PM, 07:00 PM, 12:30 PM, 12:45 PM","01:00 PM, 02:45 PM, 03:00 PM, 03:45 PM, 05:30 PM, 06:00 PM, 06:30 PM, 08:15 PM, 08:45 PM, 09:15 PM, 12:00 PM, 12:15 PM","01:00 PM, 02:45 PM, 03:00 PM, 03:45 PM, 05:30 PM, 06:00 PM, 06:30 PM, 08:15 PM, 08:45 PM, 09:15 PM, 12:00 PM, 12:15 PM"
Bershama,Zamalek Cinema,"04:00 PM, 10:00 PM, 11:00 AM","04:00 PM, 10:00 PM, 11:00 AM","04:00 PM, 10:00 PM, 11:00 AM","04:00 PM, 10:00 PM, 11:00 AM","04:00 PM, 10:00 PM, 11:00 AM"
Bershama,almasa Cinema,"03:30 PM, 06:30 PM, 09:30 PM, 10:00 AM, 12:30 PM","03:30 PM, 06:30 PM, 09:30 PM, 10:00 AM, 12:30 PM","03:30 PM, 06:30 PM, 09:30 PM, 10:00 AM, 12:30 PM","03:30 PM, 06:30 PM, 09:30 PM, 10:00 AM, 12:30 PM","03:30 PM, 06:30 PM, 09:30 PM, 10:00 AM, 12:30 PM"
Bershama,almasa Matrouh Cinema,"02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 PM"
Bershama,altahrir Cinema,"02:15 PM, 04:45 PM, 07:15 PM, 09:45 PM, 11:45 AM, 12:15 AM","02:15 PM, 04:45 PM, 07:15 PM, 09:45 PM, 11:45 AM, 12:15 AM","02:15 PM, 04:45 PM, 07:15 PM, 09:45 PM, 11:45 AM, 12:15 AM","02:15 PM, 04:45 PM, 07:15 PM, 09:45 PM, 11:45 AM, 12:15 AM","02:15 PM, 04:45 PM, 07:15 PM, 09:45 PM, 11:45 AM, 12:15 AM"
